Samsung,GT-N7100(Galaxy Note 2),26908,
Samsung,GT-I9500(Galaxy S4),20478,
Samsung,GT-I9300(Galaxy S3),19746,
Samsung,SM-G7106,17793,201312
Samsung,GT-I8552(Galaxy Win),14085,
Samsung,SM-N9002(Galaxy Note 3),12912,
Samsung,GT-N7102,11542,
Samsung,GT-S7572,10047,
Samsung,SM-N9006(Galaxy Note 3),9798,
Samsung,SM-G3502I,9024,201306
Samsung,GT-S7562(Galaxy S DUOS),8634,
Samsung,SM-G3812,8587,
Samsung,GT-S7568,8381,
Samsung,GT-S7562I,8108,
Samsung,GT-I9082I,8052,
Samsung,GT-I9152,8021,
Samsung,GT-I9502,7532,
Samsung,GT-S5830I(Galaxy Ace),6763,
Samsung,GT-I9082(Galaxy Grand DUOS),6631,
Samsung,GT-E1200M,6008,
Samsung,GT-S7562C(Galaxy S DUOS),5858,
Samsung,GT-I9100(Galaxy S2),5594,
Samsung,GT-I8262D,5538,
Samsung,SM-N900(Galaxy Note 3),5401,
Samsung,GT-S7568I,5300,
Samsung,GT-I9300C,5007,
Samsung,SM-G9006V(GALAXY S5),4825,201404
Samsung,GT-S5830(Galaxy Ace),4673,
Samsung,GT-I9220,4292,
Samsung,SM-G3502,4271,201306
Samsung,GT-I8268,4177,
Samsung,Prototype Series,4126,
Samsung,GT-I9152P,4096,
Samsung,GT-I9118,4029,
Samsung,GT-I9100G,3958,
Samsung,SM-N9009(Galaxy Note 3),3688,
Samsung,GT-S5230C,3627,
Samsung,GT-I9300I,3416,
Samsung,GT-S3850(Corby II),3355,
Samsung,SCH-N719,3331,
Samsung,GT-S7898,3277,
Samsung,GT-S6352,3148,
Samsung,SM-N9005(Galaxy Note 3),3144,
Samsung,SM-G3502U,3072,201306
Samsung,GT-S6818,3063,
Samsung,GT-N7000,3018,
Samsung,SM-N9100,3016,
Samsung,SCH-I959,2909,
Samsung,SM-A5000,2798,
Samsung,SM-G3818,2734,201311
Samsung,SM-G3508I,2676,201306
Samsung,GT-S5831I,2662,
Samsung,SM-G3502C,2661,201306
Samsung,GT-I9082C,2647,
Samsung,GT-I9200(Galaxy Mega),2563,
Samsung,SM-G5108Q,2515,201406
Samsung,GT-I9507V,2339,
Samsung,GT-E1200R,2302,
Samsung,GT-S3601C,2273,
Samsung,GT-I9168I,2257,
Samsung,GT-I8558,2256,
Samsung,GT-E1220I,2119,
Samsung,GT-S7898I,2006,
Samsung,GT-C6712(Star II),1945,
Samsung,SM-T211(Galaxy Tab 3),1851,
Samsung,SCH-I829,1837,
Samsung,GT-N7108,1804,
Samsung,GT-I9508,1795,
Samsung,SGH-CC03,1791,200806
Samsung,SCH-I879,1771,
Samsung,GT-S5360(Galaxy Y),1720,
Samsung,GT-I9158,1682,
Samsung,SM-G7508Q,1655,
Samsung,SM-A7000,1640,
Samsung,GT-S5570(Galaxy Mini),1639,
Samsung,SCH-P709,1579,
Samsung,GT-S3600C,1573,
Samsung,SM-G9008W,1553,201404
Samsung,GT-S7572C,1534,
Samsung,SM-G5308W,1512,201406
Samsung,SGH-B108,1495,200806
Samsung,GT-I9000(Galaxy S),1483,
Samsung,GT-S7278,1483,
Samsung,GT-S5660(Galaxy Gio),1461,
Samsung,GT-S7278U,1454,
Samsung,SM-G3556D,1405,201406
Samsung,SM-G3508,1400,201306
Samsung,GT-I9308,1390,
Samsung,GT-I9260,1388,
Samsung,GT-I9158P,1386,
Samsung,GT-I9128I,1372,
Samsung,SCH-I869,1372,
Samsung,GT-I8580,1346,
Samsung,GT-E1220,1345,
Samsung,GT-S5750E,1341,
Samsung,GT-E1202,1339,
Samsung,GT-N5100(Galaxy Note 8.0),1310,
Samsung,GT-E1080C,1280,
Samsung,GT-I9505,1271,
Samsung,GT-S3370,1235,
Samsung,GT-S6102E,1212,
Samsung,SM-G9009D,1208,
Samsung,GT-S6358,1192,
Samsung,SM-G3608,1191,201409
Samsung,SM-N7506V,1174,
Samsung,SM-G3819,1155,201311
Samsung,SM-G3536V,1141,
Samsung,GT-I9250,1140,
Samsung,GT-I8150(Galaxy W),1129,
Samsung,SM-G7109,1113,201312
Samsung,SM-T111,1111,
Samsung,GT-S7272C,1102,
Samsung,GT-E1088C,1097,
Samsung,SGH-E720,1071,
Samsung,SGH-C268,1061,200706
Samsung,SM-N9008S(Galaxy Note 3),1044,
Samsung,SM-G5306W,1027,201406
Samsung,SM-G3586V,1016,201406
Samsung,GT-I9128E,1009,
Samsung,GT-S3600I,1004,
Samsung,GT-I9128,1002,
Samsung,GT-E1228,1002,
Samsung,GT-I9105P,997,
Samsung,SM-T311,995,
Samsung,E1100C,989,
Samsung,GT-S6812I(Galaxy Fame),978,
Samsung,SCH-I779,972,
Samsung,GT-C3520,945,
Samsung,GT-I9003(Galaxy SL),930,
Samsung,GT-S5838(Galaxy Ace),927,
Samsung,GT-S5380D,919,
Samsung,SGH-C158,908,200606
Samsung,GT-I8160(Galaxy Ace 2),903,
Samsung,GT-N7105,901,
Samsung,SM-G900F,885,
Samsung,SCH-I939D,871,
Samsung,SM-N9008(Galaxy Note 3),871,
Samsung,GT-I9168,863,
Samsung,SM-G7200,861,201506
Samsung,SM-N7506V(GALAXY Note 3 Neo),848,
Samsung,GT-S7250D,842,
Samsung,GT-I5508,838,
Samsung,GT-I8258,814,
Samsung,SM-G5309W,810,201406
Samsung,GT-S8500,803,
Samsung,SM-A3000,791,
Samsung,GT-P3100,786,
Samsung,GT-E1190,783,
Samsung,SGH-C188,780,200706
Samsung,GT-S3778,775,
Samsung,GT-S6812C(Galaxy Fame),771,
Samsung,SM-N9109W,765,
Samsung,GT-S3650C,764,
Samsung,GT-S7566,736,
Samsung,SCH-P709E,735,
Samsung,GT-C3630C,730,
Samsung,SM-G3606,721,201406
Samsung,SM-G900H,715,
Samsung,SGH-C288,702,
Samsung,GT-S5628,691,
Samsung,SGH-CC01i,689,200906
Samsung,SCH-I929,687,
Samsung,GT-E1083C,682,
Samsung,SM-G9006W,673,201404
Samsung,GT-S5670,671,
Samsung,E1070C,659,
Samsung,SM-C101(Galaxy S4 Zoom),655,
Samsung,SGH-CC01,649,200806
Samsung,GT-S5330,645,
Samsung,SM-G3568V,642,201406
Samsung,GT-I9070( Galaxy S Advance),637,
Samsung,GT-S5690,636,
Samsung,SM-G7108V,630,201405
Samsung,GT-C3050C,627,200906
Samsung,SHV-E250S,626,
Samsung,SM-G9008V,624,
Samsung,GT-I9050,623,
Samsung,GT-I9128V,619,
Samsung,GT-S7500(Galaxy Ace Plus),619,
Samsung,SM-G9009W,604,201404
Samsung,SCH-I759,595,
Samsung,GT-E2558,591,
Samsung,SM-G3508J,590,201403
Samsung,SM-N9008V(Galaxy Note 3),588,
Samsung,GT-I9268,583,
Samsung,GT-N8000,581,
Samsung,SGH-J808E,569,200806
Samsung,SGH-M628,567,200806
Samsung,GT-I9103,563,201106
Samsung,GT-S7530E,541,
Samsung,SCH-I679,540,
Samsung,SM-G9250,540,
Samsung,GT-E1150C,539,
Samsung,SM-G3588V,532,201406
Samsung,GT-S5520,529,
Samsung,GT-I9001(Galaxy S Plus),529,
Samsung,SHV-E210S,523,
Samsung,SGH-C168,519,200706
Samsung,GT-I8250,514,
Samsung,GT-E1182,507,
Samsung,GT-I9108,505,
Samsung,SM-N9106W,504,
Samsung,SM-G3558,503,201406
Samsung,GT-I8190N,500,
Samsung,SM-E7000,499,
Samsung,GT-E1150i,496,
Samsung,SHV-E160L,486,
Samsung,GT-I9158V,459,
Samsung,SHV-E250L,459,
Samsung,GT-P1000,454,
Samsung,SM-G110H,447,
Samsung,GT-B5722C,444,
Samsung,SGH-S400i,443,
Samsung,SM-G7108,440,201405
Samsung,SHV-E210K,424,
Samsung,GT-I9208,418,
Samsung,GT-S5368,417,
Samsung,SCH-I909,412,
Samsung,SGH-E258,410,
Samsung,E1110C,408,200806
Samsung,SM-W2014,404,
Samsung,SM-G5108,400,
Samsung,GT-C3528,399,
Samsung,GT-I9082L,398,
Samsung,SHV-E100S,398,
Samsung,SGH-L708E,395,200806
Samsung,SHW-M250S,395,
