HUAWEI,Ascend G750,7834,
HUAWEI,Ascend P7,7197,201405
HUAWEI,Honor 3C(CU),6244,
HUAWEI,Honor 3C,6133,
HUAWEI,Ascend G730,5145,
HUAWEI,Ascend Mate7,4955,201409
HUAWEI,G610-U00,3808,
HUAWEI,U5500,3658,
HUAWEI,H60-L02,3349,
HUAWEI,G610S/Ascend G610,3072,
HUAWEI,G520-0000,2749,
HUAWEI,G620S-UL00,2741,
HUAWEI,ETS3125,2677,
HUAWEI,P6-U06,2602,
HUAWEI,Honor 3X,2554,201312
HUAWEI,Y511,2465,201308
HUAWEI,MT2-L05(Mate 2),2343,
HUAWEI,Che2-UL00,2308,
HUAWEI,Honor 6,2275,
HUAWEI,MediaPad X1 7.0,2169,
HUAWEI,MT7-TL10(Ascend Mate7),2073,
HUAWEI,Y220T,1957,201206
HUAWEI,T8951,1954,201212
HUAWEI,Hol-U10,1916,
HUAWEI,G700-U00,1808,
HUAWEI,MT1-U06,1805,
HUAWEI,Y550,1700,
HUAWEI,G5000,1640,
HUAWEI,U9508,1588,
HUAWEI,G610-T11,1564,
HUAWEI,ETS3023,1406,
HUAWEI,E261,1367,
HUAWEI,Hol-T00,1354,201406
HUAWEI,G621-TL00,1289,
HUAWEI,C199,1249,201408
HUAWEI,P6S-U06,1227,
HUAWEI,Ascend P7-L00,1191,
HUAWEI,U8825D,1169,201206
HUAWEI,VT312A,1162,
HUAWEI,Honor 4X,1128,201410
HUAWEI,P6-C00,1070,
HUAWEI,Honor 6 Plus,1060,
HUAWEI,Y511-U00,1031,
HUAWEI,H30-U10,1018,
HUAWEI,B199,1012,201401
HUAWEI,Ascend G510(G510-0010),1008,
HUAWEI,T520,1001,
HUAWEI,Honor 3C(CM),966,
HUAWEI,U8860,950,201106
HUAWEI,G620,949,201406
HUAWEI,E303,925,
HUAWEI,HN3-U01,921,
HUAWEI,S8600,913,201109
HUAWEI,Y511-T00,906,
HUAWEI,Ascend P6 S-U06,855,
HUAWEI,C8813D,816,201306
HUAWEI,G606-T00,816,
HUAWEI,G610-T00,797,
HUAWEI,Y310-5000,781,
HUAWEI,G6-U00,765,201406
HUAWEI,G610+,758,
HUAWEI,G525-U00,755,
HUAWEI,G610-C00,749,
HUAWEI,G750-T01(Honor 3x),722,
HUAWEI,P6-T00,700,
HUAWEI,Ascend Y330,677,
HUAWEI,Magnolia,675,
HUAWEI,H30-L02,663,
HUAWEI,MediaPad X1 7.0(7D-501U),650,
HUAWEI,Y320-U01,628,
HUAWEI,G660,618,201406
HUAWEI,Y320-T00,600,
HUAWEI,Y518-T00,577,
HUAWEI,Ascend MT3,575,
HUAWEI,Che1-CL20,572,
HUAWEI,E2130s-1,565,
HUAWEI,Ascend Y300,559,
HUAWEI,C8817D,550,201409
HUAWEI,U8950D,538,201206
HUAWEI,G6301,512,
HUAWEI,E3272s-926,502,
HUAWEI,C8816D,496,201402
HUAWEI,Y310-T10,492,
HUAWEI,M100-UL10,486,
HUAWEI,GTM900,482,
HUAWEI,A199,482,201304
HUAWEI,Y330/G615-U10I/G630-U00,482,
HUAWEI,Y325,475,
HUAWEI,Ascend P7-L09(Ascend P7),474,
HUAWEI,Y210-0010,458,
HUAWEI,T2011,454,
HUAWEI,E1552,443,
HUAWEI,Honor 4X CT,436,
HUAWEI,Pin-UL00,433,
HUAWEI,G730-U00,428,201306
HUAWEI,E1750,424,
